"x"	"y"	"z"	"id"	"BHD"	"h"	"crownLength"	"crownArea"	"crownVolume"	"crownDiameter"	"tile"	"scanID"
66,3756137	55,49286128	-14,343	1217	15,48600913	20,22	11,72	13,1	21,6	4,3	"tile_12_17"	3
32,28817833	-0,574310606	-11,369	1218	44,23993939	25,85	24,1	40,6	101,3	7,5	"tile_10_14"	2
70,91362691	45,24089044	-19,187	1219	36,78976707	30,88	20,78	22,4	37,3	5,5	"tile_12_17"	3
70,29872813	52,23338363	-16,97	1220	40,252475	28,89	21,99	28,3	52,2	6,5	"tile_12_17"	3
61,24486425	57,70136448	-10,377	1221	25,20570115	30,12	17,52	25,8	20,8	6,6	"tile_11_17"	2
73,17328845	54,8576172	-17,769	1222	31,7562341	27,09	21,74	25,1	53,5	5,8	"tile_12_17"	3
55,79017529	-4,675869118	-24,196	1223	13,05679412	12,94	7,14	5,8	5,7	3	"tile_11_14"	2
-27,66840429	-82,94816829	-52,272	1224	27,89548571	22,92	18,02	17	38	5	"tile_7_10"	1
55,05112571	-4,55065563	-23,815	1225	21,95	21,23	11,33	6	7	3,1	"tile_11_14"	2
55,04154776	-7,120530746	-24,71	1226	21,23659701	20,43	15,08	15,4	31,6	4,6	"tile_11_14"	2
38,41310714	-17,08512151	-18,495	1227	17,83710968	27,56	25,21	16,7	29,1	5,1	"tile_10_13"	2
69,66626542	47,40487729	-17,746	1228	27,89325	26,95	18,55	14,8	29,1	4,5	"tile_12_17"	3
-26,439875	-85,2874285	-53,3	1229	13,6111	18,94	16,39	13,7	30,5	4,5	"tile_7_10"	1
67,89304933	63,825521	-11,425	1230	22,24873333	23,98	17,63	15,3	29,1	4,8	"tile_12_17"	3
67,53236476	65,13629048	-10,855	1231	24,2528	23,67	13,12	10	19,8	4,1	"tile_12_18"	3
64,37607663	58,58510535	-12,345	1232	31,15041584	28,67	16,02	16,8	31,3	4,7	"tile_12_17"	3
70,22501467	66,964204	-11,707	1233	25,5144	23,27	16,77	10,2	29,4	3,8	"tile_12_18"	3
-32,68436781	-45,32372389	-32,21	1234	33,7308201	25,07	17,27	18,6	30,4	5,3	"tile_7_12"	1
-37,24940378	-62,51780996	-44,221	1235	40,19467811	29,9	23,1	23,6	47,5	6,2	"tile_6_11"	1
16,86895616	0,371515969	-3,713	1236	23,69284453	24,07	0	0	0	0	"tile_9_14"	1
19,93524692	0,415781189	-5,018	1237	4,387697297	3,57	2,47	0,4	0,3	1	"tile_9_14"	2
-36,93507368	-69,15691105	-47,858	1238	24,60216842	25,92	15,57	20,9	38,6	5,5	"tile_6_11"	1
-26,03181816	-53,56503921	-34,267	1239	36,73914754	26,82	14,97	17,4	28,5	4,9	"tile_7_12"	1
-6,58070859	-65,63311351	-36,417	1240	27,0948459	27,35	12,95	9,4	18,5	3,6	"tile_8_11"	1
-10,89457733	-31,68695467	-16,161	1241	12,76373333	24,36	0	0	0	0	"tile_8_13"	1
-10,9204446	-31,68186783	-16,161	1242	11,9569441	5,34	0	0	0	0	"tile_8_13"	1
-10,59752429	-31,66322886	-16,386	1243	30,61662857	0,29	0	0	0	0	"tile_8_13"	1
-10,58844229	-31,69137429	-16,386	1244	33,67337143	21,67	0	0	0	0	"tile_8_13"	2
-17,69876192	-53,70579575	-32,656	1245	29,98482443	26,55	21,5	11,8	24,9	4,3	"tile_7_12"	1
-37,81219996	-38,66996681	-28,99	1246	25,98858351	26,49	15,69	22,2	37,1	5,5	"tile_6_12"	1
-21,90410305	-58,24892876	-36,761	1247	27,05961905	26,71	21,21	18,6	44,6	5,2	"tile_7_11"	1
-39,49524551	-31,33453372	-24,685	1248	32,06378205	28,71	21,21	25,8	60,4	6	"tile_6_13"	1
-19,20128025	-86,95843875	-51,823	1249	41,63255	28,97	24,32	29,4	55,1	6,5	"tile_7_10"	1
-8,227567826	-63,55493478	-35,524	1250	27,372	26,73	0	0	0	0	"tile_8_11"	2
-22,95731726	-55,20382048	-35,177	1251	32,09084105	27	19,2	17,3	32	4,8	"tile_7_12"	1
63,99684609	14,46680435	-21,477	1252	27,50278261	26,06	11,06	11,8	21,7	4,1	"tile_12_15"	3
70,97604439	16,00396383	-24,063	1253	22,57982435	22,96	19,41	17	42,9	5	"tile_12_15"	3
75,244556	13,90532886	-26,275	1254	33,92068571	29,15	22,55	17,6	38,5	4,9	"tile_12_15"	3
-29,74063172	-45,57043069	-30,825	1255	27,75172414	25,75	15,8	18,5	29,4	5,3	"tile_7_12"	1
50,88584687	-30,67802515	-28,169	1256	42,38868657	29,62	19,17	25,3	47,3	6,5	"tile_11_13"	2
60,37101415	-18,59969203	-29,174	1257	26,07001626	27	23,3	18,7	52,3	5,1	"tile_11_13"	2
76,60144533	36,37099467	-22,679	1258	31,33893333	26,52	17,92	14,6	31,6	4,6	"tile_12_16"	3
7,087738321	-70,56460372	-34,963	1259	29,86934307	28,38	18,58	24,1	47,5	5,8	"tile_9_11"	1
65,33981629	55,346994	-13,576	1260	26,2588	25,53	22,48	14,6	30,3	4,7	"tile_12_17"	3
52,05968726	72,83317724	0,607	1261	30,99174818	27,13	17,93	19,4	39,9	5,3	"tile_11_18"	3
61,72576498	65,76166036	-7,55	1262	31,89254093	27,15	20,4	21,3	36,9	5,4	"tile_11_18"	3
74,57341788	63,71756465	-14,822	1263	24,83650612	25,42	19,77	16,2	29,1	4,9	"tile_12_17"	3
72,02620454	-19,1444752	-33,707	1264	14,22371475	20,44	13,44	5	6	3	"tile_12_13"	2
60,9785696	45,11495333	-14,02	1265	30,35189333	27,63	19,78	12,2	36,9	4,3	"tile_11_17"	3
69,79564493	32,62440055	-20,576	1266	37,52508228	30,7	23,9	30,8	87,5	6,6	"tile_12_16"	3
67,43114438	3,94713542	-26,255	1267	26,43239695	24,71	13,56	20,7	42,5	5,3	"tile_12_14"	2
56,49846562	1,248624865	-22,674	1268	24,97744865	24,78	14,93	9,9	17,5	3,8	"tile_11_14"	3
69,15598145	3,792955181	-26,774	1269	16,96019277	16,72	10,92	8	15,8	3,5	"tile_12_14"	3
77,71115738	53,01122123	-20,407	1270	42,03310769	29,52	23,37	35,2	87,7	6,9	"tile_12_17"	3
-27,3946778	-89,30074667	-55,107	1271	29,35915839	25,7	16,75	17,6	26,7	5	"tile_7_10"	1
74,04314514	-21,58705686	-35,103	1272	37,6128	24,33	15,08	15,8	27,3	5,1	"tile_12_13"	2
66,08037731	-28,07487269	-34,13	1273	26,38265385	23,7	11,25	11,9	23,9	4,1	"tile_12_13"	2
73,28402533	18,723436	-24,599	1274	25,81786667	26,55	14,6	12,6	27,1	4,3	"tile_12_15"	3
78,89272297	16,42172213	-27,069	1275	24,01299355	28,53	26,73	18,3	51,9	5,1	"tile_12_15"	3
61,80022114	5,408205714	-23,59	1276	25,89889524	25,1	14,5	15,5	27,4	4,8	"tile_11_15"	2
-21,29136628	-64,50498316	-39,904	1277	25,79288073	26,07	14,72	15	23,8	4,7	"tile_7_11"	1
57,870972	70,61467867	-2,689	1278	27,94666667	20,95	12,65	8,8	21,7	3,8	"tile_11_18"	3
63,94214602	78,22478109	-4,505	1279	33,56576292	25,28	14,13	16,2	32,2	4,8	"tile_12_18"	3
64,77938605	-30,37874335	-34,466	1280	18,66873514	21,87	0	0	0	0	"tile_12_13"	2
65,86313955	-29,91056032	-34,895	1281	7,48662417	9,46	0	0	0	0	"tile_12_13"	2
73,20990153	-34,4166351	-38,361	1282	18,92514056	10,66	0	0	0	0	"tile_12_13"	3
73,34014025	-34,32245651	-38,163	1283	12,50057321	23,85	17,15	14,2	33,9	4,6	"tile_12_13"	2
-1,235416193	-24,65575914	-10,268	1284	26,45638579	22,74	19,59	18,8	37,7	5,6	"tile_8_13"	2
71,30555133	68,9381805	-11,836	1285	7,247833333	22,39	17,24	7,3	17,8	3,2	"tile_12_18"	3
71,246171	69,1176298	-11,953	1286	21,684	14,73	0	0	0	0	"tile_12_18"	2
62,23374783	72,95282	-5,479	1287	26,62678261	26,07	15,17	12,2	21,7	4,2	"tile_11_18"	3
51,63404232	52,63356034	-6,513	1288	32,34836052	27,31	19,76	26,8	56,4	6,1	"tile_11_17"	3
61,09208884	61,47940815	-8,885	1289	34,07340773	27,84	20,39	19,1	37	5,2	"tile_11_17"	3
58,76790493	75,85682754	-1,465	1290	26,44612808	22,66	11,16	12,3	23,8	4,5	"tile_11_18"	3
56,7192992	71,2447624	-2,177	1291	23,63368	22,93	9,18	8,7	14,8	3,6	"tile_11_18"	3
67,52374474	80,63746832	-5,623	1292	21,99381053	21,79	8,24	8,2	15	3,6	"tile_12_18"	3
1,51593914	-44,96765462	-20,739	1293	21,9679828	23,58	0	0	0	0	"tile_8_12"	2
66,89732019	82,25322743	-4,826	1294	19,79626667	21,76	6,46	7,4	12,3	3,8	"tile_12_18"	3
59,37098917	73,20508683	-3,29	1295	27,3056367	25,5	17,25	11,8	26,4	4,1	"tile_11_18"	3
69,28260347	-33,92545255	-37,007	1296	21,80569388	9,54	0	0	0	0	"tile_12_13"	2
69,29237324	-33,74212854	-37,138	1297	6,714505338	3,79	0	0	0	0	"tile_12_13"	2
57,72168286	61,8206019	-6,387	1298	29,90704762	25,25	19,45	15,9	33,4	4,7	"tile_11_17"	3
72,36378909	6,446843021	-27,267	1299	31,92185074	31,82	20,32	16	34,2	4,9	"tile_12_15"	3
78,48031534	37,29794651	-23,536	1300	28,54992771	26,81	19,36	12,5	33,9	4,1	"tile_12_16"	3
77,08081719	47,34166596	-21,594	1301	31,32154386	27,27	16,37	17,3	33	4,9	"tile_12_17"	3
70,25606905	-5,490939286	-29,835	1302	31,61957143	28,7	21,35	40,9	82,1	8,5	"tile_12_14"	2
79,85567469	23,27002662	-25,481	1303	28	26,86	12,01	12,6	20,1	4,3	"tile_12_15"	3
68,56357426	-2,089088484	-27,321	1304	21,67436715	21,73	10,83	11,3	18,7	4,3	"tile_12_14"	2
79,15278609	39,48609217	-23,845	1305	28,64469565	26,77	19,07	14,6	37,1	4,6	"tile_12_16"	3
57,84171126	76,94077874	-0,617	1306	27,33818947	24,42	13,82	15,9	28,6	4,9	"tile_11_18"	3
65,98222705	74,7861447	-6,231	1307	23,02027046	25,02	13,32	9,4	20	3,8	"tile_12_18"	3
60,29224095	-42,48032267	-35,737	1308	31,37714286	25,39	20,79	30,1	51,2	6,9	"tile_11_12"	2
60,12809339	-42,12490304	-35,911	1309	36,35964286	15,25	13,35	10,3	10,8	4,3	"tile_11_12"	2
65,19348086	73,28549486	-5,96	1310	27,61062857	23,29	17,44	14	37,2	4,5	"tile_12_18"	3
-2,966127355	-18,13233277	-6,449	1311	12,32385376	29,99	21,54	23,5	37,4	5,8	"tile_8_13"	1
58,62536974	69,83695149	-3,838	1312	9,571630769	20,27	12,87	11,3	23,9	4	"tile_11_18"	3
45,18660391	66,88910565	2,03	1313	21,74747826	23,44	20,89	13,1	33,9	4,4	"tile_11_18"	3
71,04056267	78,304348	-8,772	1314	23,2208	23,29	13,19	6,9	15,4	3,1	"tile_12_18"	3
76,50687	61,895644	-16,714	1315	36,5916	24,85	20,6	23,1	73,5	5,9	"tile_12_17"	3
39,8640648	55,34905396	0,317	1316	29,13991264	25,03	20,28	18,1	43,3	5,1	"tile_10_17"	3
52,198549	82,60604512	4,628	1317	23,60908686	22	11,5	13,2	27	4,3	"tile_11_18"	3
48,87112206	71,66249395	2,609	1318	32,98362989	26,04	21,34	19,4	49,6	5,3	"tile_11_18"	3
72,79727867	-29,123544	-36,531	1319	41,42613333	26,16	18,51	14,1	31,7	4,6	"tile_12_13"	2
61,99019827	81,83270097	-2,489	1320	23,38964324	23,3	12,7	13,9	23,8	4,4	"tile_11_18"	3
74,14435992	-10,21095342	-32,127	1321	20,79815133	18,65	8,35	18,4	24,2	5,1	"tile_12_14"	2
50,09196683	79,02436253	5,122	1322	18,35519334	29,46	22,36	12,6	27,3	4,2	"tile_11_18"	3
59,43254714	64,70045897	-6,517	1323	24,22578065	25,5	19,35	10,7	25,6	3,8	"tile_11_18"	3
79,96379561	-28,28817213	-38,324	1324	26,74396746	24,83	15,48	14,9	15,4	4,9	"tile_12_13"	2
-4,081855	-33,918135	-16,112	1325	17,371	16,27	0	0	0	0	"tile_8_13"	2
76,84828562	-29,25445304	-37,805	1326	23,98831304	23,71	19,56	17	43,2	5	"tile_12_13"	2
73,01414327	-27,18716435	-36,267	1327	14,17453061	17,04	10,39	6,2	7,5	3,5	"tile_12_13"	2
59,51172093	-31,48647392	-32,546	1328	38,21121932	28,65	14,7	21,2	34,6	5,7	"tile_11_13"	2
67,79124629	70,92200895	-8,792	1329	23,42617143	24,5	12,2	6,9	17,5	3,2	"tile_12_18"	3
70,7828035	-34,61023645	-37,729	1330	30,88415915	26,1	22,9	16,5	38,7	5,3	"tile_12_13"	2
73,49789	47,862425	-19,917	1331	29,38	29,5	20,2	14,7	29,1	4,6	"tile_12_17"	3
-34,04509	-82,11340314	-53,453	1332	24,84651429	28,84	24,34	19,6	48,1	5,3	"tile_7_10"	1
67,82330598	68,34853092	-9,817	1333	21,41735054	22,87	17,37	11,2	23,2	4	"tile_12_18"	3
71,10584705	80,69797962	-7,834	1334	27,88201905	26,66	19,01	12,9	26,6	4,4	"tile_12_18"	3
62,70086928	-22,72062643	-30,955	1335	10,91004819	11,77	10,42	12,3	27,8	4,2	"tile_11_13"	2
38,97263517	60,85793175	4,538	1336	31,37002797	16,13	6,73	13,5	16,7	4,5	"tile_10_17"	3
72,49953757	74,1621902	-10,778	1337	18,42902029	20,92	10,37	7,4	16,8	3,3	"tile_12_18"	3
75,6197238	-21,21816958	-35,516	1338	37,1488272	25,15	18,9	14,6	27,7	4,6	"tile_12_13"	2
-27,28783888	-67,18955262	-43,341	1339	22,33001054	26,13	15,38	18,3	38,5	5,4	"tile_7_11"	1
61,37025105	92,61871667	1,397	1340	25,72715789	27,13	16,83	14,4	26,6	4,6	"tile_11_19"	3
51,05011379	75,31024476	2,169	1341	30,17036088	23,98	18,33	16,1	39,4	4,8	"tile_11_18"	3
50,14001971	61,85023086	-2,424	1342	32,92942857	25,58	19,38	11,9	26	4,1	"tile_11_17"	3
52,91550565	65,16205481	-2,956	1343	26,90893639	27,38	15,13	11,1	23,5	4	"tile_11_18"	3
-25,27875746	-61,62563738	-40,088	1344	36,67408879	29,51	20,36	31,4	64,4	6,6	"tile_7_11"	1
79,71413703	-1,345049949	-32,283	1345	33,84404103	27,85	19,35	29,8	53,7	6,6	"tile_12_14"	2
34,78097182	54,99156752	3,818	1346	43,07874856	27,41	0	0	0	0	"tile_10_17"	3
70,67247084	-46,25025992	-41,087	1347	26,98409402	27,88	25,98	16	52,2	5	"tile_12_12"	2
71,59023954	-43,9578294	-40,382	1348	24,77843378	26,5	12,7	13,2	26,2	4,3	"tile_12_12"	2
73,14715743	77,52452771	-10,168	1349	19,79971429	20,44	10,59	8,9	18,6	3,5	"tile_12_18"	3
48,92026705	78,33758443	5,134	1350	26,64360656	28,19	24,74	22,1	46,3	5,7	"tile_11_18"	3
55,508568	63,19849867	-5,303	1351	26,0728	23,55	12,1	10,5	19,9	3,9	"tile_11_17"	3
-31,76417004	-50,15464938	-35,01	1352	24,13182418	26,44	10,89	16,5	20,1	5,1	"tile_7_12"	1
59,83378866	80,3180178	-1,052	1353	16,26780917	17,48	8,53	9,6	12,4	3,7	"tile_11_18"	3
72,80626735	-27,79125327	-35,892	1354	28,6484898	24,74	19,24	15,8	24,1	5,4	"tile_12_13"	2
57,34894829	-39,95348629	-33,87	1355	20,26022857	23,54	17,04	10,4	17,2	3,9	"tile_11_12"	2
72,04614697	49,6827141	-18,529	1356	9,08319611	12,46	6,91	7	6,6	3,2	"tile_12_17"	3
73,78726547	87,1905112	-7,947	1357	18,8664	21,67	10,42	10,9	18,7	3,9	"tile_12_19"	3
78,10681887	78,75572813	-12,244	1358	30,70378667	25,35	17,75	17,8	40,1	5	"tile_12_18"	3
74,50530278	74,95028019	-11,212	1359	26,20334928	22,36	11,51	10,4	21,8	3,9	"tile_12_18"	3
38,72744991	61,31308131	5,084	1360	18,46123364	27,75	26,25	33,4	66,1	7	"tile_10_17"	3
13,72533209	-51,31373892	-22,863	1361	21,26343529	24,12	10,07	15,7	19,9	5,1	"tile_9_12"	2
73,66078139	-3,434462606	-30,925	1362	44,73425321	23,57	13,22	27,1	48,8	6	"tile_12_14"	2
73,705348	65,89474533	-13,396	1363	22,41333333	23,85	12,3	10,7	23,3	4	"tile_12_18"	3
79,1498259	86,88128393	-11,527	1364	18,64955498	23,31	11,71	6,8	14,7	3,2	"tile_12_19"	3
68,94509246	72,42571371	-8,839	1365	17,41320872	19,39	9,44	7	16,3	3,1	"tile_12_18"	3
3,82807794	-36,28993073	-15,714	1366	30,48633476	24,69	17,39	16,3	25,8	4,8	"tile_8_12"	2
43,26905322	67,60603753	3,885	1367	37,39167364	30,54	27,64	24,9	54,9	6,1	"tile_10_18"	3
40,90734917	65,22346137	4,712	1368	26,24471139	25,82	15,12	21,6	43	5,7	"tile_10_18"	3
71,524338	72,22579171	-10,578	1369	21,92234286	22,47	11,92	8	15,5	3,4	"tile_12_18"	3
76,63491153	69,61568492	-13,707	1370	27,18620339	25,03	13,53	14,6	32,2	4,6	"tile_12_18"	3
69,507238	80,76503314	-6,672	1371	24,08622857	21,02	11,12	8,1	12,1	3,6	"tile_12_18"	3
71,97030911	90,24433509	-6,62	1372	15,14095374	18,11	7,06	8	15,8	3,3	"tile_12_19"	3
59,06670857	66,13353286	-6,072	1373	24,89485714	25,96	12,41	9,6	18,1	3,8	"tile_11_18"	3
72,2630925	-12,25480865	-31,864	1374	29,4864375	26,29	15,94	23	50,9	5,9	"tile_12_14"	2
-11,12176028	-35,55758563	-18,793	1375	11,53656338	17,3	0	0	0	0	"tile_8_13"	2
72,11157532	87,1130152	-7,07	1376	25,07445614	22,66	11,71	11,1	21,6	4,1	"tile_12_19"	3
78,58822533	64,35467333	-16,58	1377	38,46586667	29,88	25,03	25,7	55,4	6	"tile_12_18"	3
74,49454893	67,79816893	-13,284	1378	30,74842857	24,48	12,08	10,6	23	3,9	"tile_12_18"	3
10,53197272	-76,35402305	-36,388	1379	29,14219847	26,94	16,24	15,4	37,1	4,8	"tile_9_10"	2
76,41420238	-33,1271875	-38,5	1380	36,85315	28,55	24,85	22,3	52,9	5,6	"tile_12_13"	2
-31,43189191	-53,71096393	-37,219	1381	29,06186517	24,93	0	0	0	0	"tile_7_12"	1
52,28478421	57,1439567	-5,366	1382	28,05897544	28,01	25,56	17,6	33,5	5	"tile_11_17"	3
58,84436667	69,84726533	-4,202	1383	6,6816	8,03	0	0	0	0	"tile_11_18"	3
66,0433114	78,46418237	-5,357	1384	20,29793548	20,54	12,69	8,5	20,8	3,6	"tile_12_18"	3
65,33435265	-30,20386696	-34,997	1385	6,355901582	9,48	8,33	2,7	4,2	2,3	"tile_12_13"	2
73,38722532	64,81404592	-13,38	1386	12,7276391	2,92	0	0	0	0	"tile_12_18"	3
67,50923891	96,96738855	-2,126	1387	14,01261818	21,75	14,45	15,6	32	4,7	"tile_12_19"	3
58,71543095	69,6377794	-4,189	1388	16,49982759	12,92	0	0	0	0	"tile_11_18"	2
77,64621245	75,35897316	-12,68	1389	19,79698177	21,74	13,19	8,3	21,8	3,4	"tile_12_18"	3
50,96020385	63,82313081	-2,421	1390	28,92680745	26,05	11,7	11,6	18,1	4,1	"tile_11_17"	3
77,86376349	85,58779279	-11,014	1391	20,66219657	20,83	11,43	9	16,4	3,5	"tile_12_19"	3
-9,313312957	-35,4863769	-18,236	1392	21,94090007	15,23	10,98	8,1	8,4	3,7	"tile_8_13"	1
75,65150718	-38,48898224	-40,091	1393	13,14637419	11,78	8,98	11	26,2	3,9	"tile_12_12"	2
71,48653365	-2,105934779	-29,817	1394	35,14899598	30,31	20,36	28,3	53,4	6,7	"tile_12_14"	2
-16,26767035	-50,4851572	-29,963	1395	34,0141323	28,37	20,77	19,7	37	5,4	"tile_7_12"	1
66,47366478	83,2038777	-4,414	1396	20,48481416	20,67	9,77	8,1	10,5	3,8	"tile_12_18"	3
73,49943299	-36,99142965	-39,227	1397	17,3284701	15,2	13,2	8,7	24,1	3,7	"tile_12_12"	2
57,46806957	-40,25591217	-34,147	1398	24,96484472	30,44	18,79	17,1	21,9	5,3	"tile_11_12"	2
67,00120129	-13,22447557	-30,021	1399	30,0193	25,87	24,42	20,4	58,4	5,5	"tile_12_14"	2
69,28487041	-27,27548254	-34,16	1400	12,64388012	31,57	0	0	0	0	"tile_12_13"	2
68,42265437	-48,65548299	-40,728	1401	43,69891954	30,89	28,09	32,5	80,9	6,8	"tile_12_12"	2
79,85317629	-26,86813868	-38,025	1402	5,708893082	5,3	2,1	3,7	3	2,4	"tile_12_13"	2
79,14675186	-60,90945268	-47,353	1403	32,34941215	27,86	11,76	16	23,6	4,7	"tile_12_11"	2
79,71228704	-70,80210618	-49,882	1404	30,539897	27,65	12,75	11,3	22,2	4,2	"tile_12_11"	2
10,73118265	-37,1661396	-15,755	1405	31,91831325	26,34	18,69	15,7	39,1	4,8	"tile_9_12"	2
-22,97662913	-65,2703796	-41,051	1406	35,76175501	25,21	0	0	0	0	"tile_7_11"	1
-5,101013333	-29,14722133	-13,421	1407	26,10933333	25,69	21,74	27,6	39,5	7,1	"tile_8_13"	1
63,53716667	-36,64938667	-35,61	1408	4,478133333	1,38	0	0	0	0	"tile_11_12"	2
-11,64116995	-61,06215392	-35,269	1409	32,45120661	28,6	26,55	28	45,1	6,3	"tile_8_11"	1
70,99122544	-68,70498948	-46,146	1410	32,19301992	29,78	19,88	28,2	56,9	6,4	"tile_12_11"	2
55,79277079	-31,47814438	-30,606	1411	33	29,97	27,32	30,9	81,4	6,8	"tile_11_13"	2
64,9749405	-84,35351342	-46,909	1412	27,16975155	25,54	11,89	8,7	19	3,8	"tile_12_10"	2
10,87028294	-49,87590344	-22,417	1413	9,606862843	16,32	0	0	0	0	"tile_9_12"	1
65,7189014	-82,01314763	-45,722	1414	15,29398246	25,42	11,02	6,6	12,3	3,3	"tile_12_10"	2
79,61429512	-76,97298116	-51,081	1415	30,72818605	26,63	21,13	13,5	27,4	4,5	"tile_12_10"	2
-6,729078486	-68,08835546	-37,469	1416	35,45377297	28,42	24,17	15,6	22,5	4,8	"tile_8_11"	1
49,69032672	-39,15388054	-29,753	1417	35	22,98	10,18	16,8	35,9	4,9	"tile_11_12"	2
4,423786409	-38,72967312	-17,096	1418	9,630408602	9,47	0	0,3	0,1	0,7	"tile_9_12"	1
50,24119917	-37,45944905	-29,523	1419	28,82152203	28,43	10,68	18,7	24,3	5,5	"tile_11_12"	2
25,82150099	-65,27895942	-29,522	1420	27,07728696	25,67	13,67	10,2	24,7	3,9	"tile_10_11"	1
16,60690491	-51,24979573	-22,399	1421	23,70560161	23,91	15,51	11,1	22,8	3,9	"tile_9_12"	1
1,052295623	-35,86554275	-16,227	1422	32,71803562	26,55	22,3	27	48,3	6,3	"tile_8_13"	2
75,42800819	-67,40100805	-47,906	1423	23	27,32	16,42	17,5	40,6	5,1	"tile_12_11"	2
79,29967732	72,34979242	-14,23	1424	16,18112941	21,09	9,19	7,9	13,5	3,3	"tile_12_18"	3
-2,989182667	-66,07104	-35,888	1425	28,7688	27,14	12,64	14,4	27,8	4,7	"tile_8_11"	1
-29,79516805	-67,98913141	-44,497	1426	25,83150336	28,24	12,64	7,9	14,4	3,5	"tile_7_11"	1
-25,04850675	-65,59907339	-41,978	1427	30,54326186	28,07	23,02	15,5	35,2	4,9	"tile_7_11"	1
-8,177668762	-93,6541219	-52,871	1428	34,69059048	29,67	16,77	12,9	25	4,5	"tile_8_10"	1
1,2281216	-24,146484	-9,237	1429	16,46074667	17,37	0	0	0	0	"tile_8_13"	2
4,619985	-31,42334083	-12,739	1430	25,59153333	24,19	20,14	23,8	22,2	5,7	"tile_9_13"	1
4,342211961	-31,53018706	-13,046	1431	7,124196078	7,74	2,84	4,9	4,3	2,7	"tile_9_13"	1
38,84892749	61,63038071	4,369	1432	35,98369646	4,91	0	0	0	0	"tile_10_17"	3
1,550619837	-70,66618498	-36,554	1433	26,31869388	26,24	14,64	11,2	21,6	3,9	"tile_8_11"	1
-18,85266333	-66,32812733	-40,344	1434	29,69826667	26,92	24,47	17,2	32,4	5,1	"tile_7_11"	1
7,455331194	-50,39208866	-23,233	1435	21,8460597	25,4	13	12,8	19,2	4,7	"tile_9_12"	2
16,42362041	-84,33108247	-39,516	1436	24,52364384	24,3	12,25	12,2	20	4,2	"tile_9_10"	1
-22,32163724	-52,02188694	-33,147	1437	31,74159701	28,11	19,16	33,6	54,3	7	"tile_7_12"	1
66,25870286	91,11015514	-2,62	1438	12,28822857	22,39	7,54	6,1	9,6	2,9	"tile_12_19"	3
71,80731653	90,37395213	-6,62	1439	7,82232	6,97	0	0	0	0	"tile_12_19"	3
6,608983359	-53,55583837	-25,039	1440	25,06304326	27,49	17,79	17,6	39,7	4,9	"tile_9_12"	1
-9,452478119	-72,13129417	-40,266	1441	38,26931286	30,39	26,54	28,8	66,1	6,3	"tile_8_11"	1
69,01278641	94,88299059	-3,822	1442	25,01444275	25,05	17,2	11,4	30,7	4	"tile_12_19"	3
68,75042077	98,46264685	-2,994	1443	22,74950137	22,53	18,68	21,8	42,2	5,6	"tile_12_19"	3
-25,04285842	-50,00757768	-32,938	1444	25,05092632	25,57	18,22	18,8	40,9	5,2	"tile_7_12"	1
-38,06877598	-64,41618893	-45,702	1445	21,10159765	15,54	0	0	0	0	"tile_6_11"	1
11,85040486	-70,97827387	-33,583	1446	28,8307027	27,14	20,54	16,7	41,3	4,8	"tile_9_11"	2
-9,690351619	-66,144088	-37,144	1447	27,54495238	26,12	11,67	17,6	25,4	5,5	"tile_8_11"	1
-29,56276619	-62,02536571	-41,657	1448	31,60819048	28,31	16,31	21	36,6	5,8	"tile_7_11"	1
-26,34705441	-70,85641944	-45,409	1449	31,14141538	26,47	22,77	23,7	47,5	6,2	"tile_7_11"	1
-30,87496555	-61,38147101	-41,574	1450	30,60057634	27,69	16,99	12,9	25,2	4,5	"tile_7_11"	1
-32,78914692	-58,18298116	-39,944	1451	34,12308817	30,83	14,33	16,4	26,7	4,8	"tile_7_11"	1
-6,24128766	-28,27588596	-13,041	1452	17,75719149	16,62	0	0	0	0	"tile_8_13"	2
-37,01522429	-72,60427571	-49,672	1453	30,32014286	26,32	13,57	15,4	26,6	4,8	"tile_6_11"	1
16,08277587	-66,65841672	-30,247	1454	27,96696393	26,49	17,84	13,4	34	4,5	"tile_9_11"	1
-16,1119207	-89,71643721	-52,647	1455	22,75590698	25,5	15,85	9,3	13,2	3,7	"tile_7_10"	1
-4,932123991	-57,97747961	-30,996	1456	21,10876356	24,71	20,56	16,9	25,2	5	"tile_8_11"	1
-1,896612952	-68,87779181	-36,68	1457	23,49702857	27,14	11,44	6	9,7	3,2	"tile_8_11"	1
-1,846178573	-69,13565557	-36,839	1458	27,82769222	27,47	16,42	9,6	16,5	3,8	"tile_8_11"	1
-16,64243143	-86,75829067	-51,268	1459	28,56510476	26,6	18,4	15,1	26	4,9	"tile_7_10"	1
4,847024366	-75,36988547	-38,036	1460	19,57175269	23,67	11,92	7,2	14,3	3,3	"tile_9_11"	1
-12,341482	-55,85718745	-32,094	1461	24,93509091	26,16	14,31	15,1	25,1	5	"tile_8_12"	1
-37,99514386	-75,56785605	-50,941	1462	23,94829825	22,41	10,96	13	16,7	4,3	"tile_6_11"	1
-11,17664136	-57,05216089	-32,253	1463	23,11217882	20,6	12,75	9,2	14,3	3,7	"tile_8_11"	1
-8,503806667	-64,08775257	-36,439	1464	17,356	24,03	13,98	3,8	2,8	2,5	"tile_8_11"	1
-34,17199326	-77,31191761	-51,043	1465	33,37721739	27,13	14,43	21,9	36,9	5,6	"tile_7_10"	1
