"x";"y";"z";"id";"BHD";"h";"crownLength";"crownArea";"crownVolume";"crownDiameter";"tile";"scanID";"f";"v"
40,28090692;-98,23520286;-44,182;2933;32,12;22,69;10,94;11,1;17,9;4,2;"tile_10_9";1;0,452368992239887;0,831703020853584
43,64785203;-97,68389021;-44,382;2934;30;27,84;15,29;26,3;57,1;6,2;"tile_10_9";1;0,476729634502572;0,938153214883145
47,21169451;-98,90465394;-45,012;2935;31,82;22,31;8,91;13,2;23,1;4,5;"tile_11_9";2;0,452157411887584;0,80219408722588
46,16813842;-96,14809069;-43,896;2936;29,28;22,89;17,04;20,6;46,9;5,3;"tile_11_9";1;0,465358543370194;0,717241665263632
46,38472554;-95,87243437;-43,932;2937;8;3,55;0;0;0;0;"tile_11_10";2;0,585023706660511;0,0104393070968366
47,34952267;-91,1075179;-42,467;2938;29,12;25,88;20,38;21,9;51;5,7;"tile_11_10";2;0,475424372569963;0,819442220708069
41,24570406;-93,43090692;-41,179;2939;34,28;25,93;22,13;20,4;48,7;5,5;"tile_10_10";2;0,454809295937903;1,0884371522306
41,89546539;-89,2;-40,365;2940;34,52;25,45;18;14,3;20,8;4,7;"tile_10_10";2;0,452472366003256;1,0777333017103
45,08520286;-89,41658711;-41,501;2941;25;25,98;14,48;15,4;30,6;4,9;"tile_11_10";2;0,49513433755894;0,631440001950739
42,05298329;-87,40823389;-39,769;2942;23,7;21,82;9,67;10,2;17,3;3,9;"tile_10_10";2;0,489912264704524;0,471584618652199
41,44260143;-81,91479714;-37,751;2943;36,48;26,45;17,55;27,4;65,5;6,4;"tile_10_10";2;0,448536638590745;1,24000415701806
48,55059666;-81,8951074;-39,819;2944;23,78;27,17;8,37;7,1;11,4;3,3;"tile_11_10";2;0,504189047395465;0,6084103977127
48,7278043;-78,23520286;-39,686;2945;26,12;25,04;16,19;20,3;40,2;5,5;"tile_11_10";2;0,487060201910726;0,653511441621577
44,73078759;-19,8300716;-22,732;2946;62,44;32,53;0;0;0;0;"tile_11_13";1;0,401287169542017;3,99719198191253
44,12040573;-18,43210024;-21,903;2947;8;0,79;0;0;0;0;"tile_11_13";2;0,682566505733429;0,00271045324287823
44,08102625;1,961694511;-16,686;2948;30,6;23,82;17,52;20,3;32,1;5,5;"tile_11_14";2;0,462750703588006;0,810627959944546
46,9951074;14,18663484;-14,266;2949;35;29,35;22,5;15,2;38,2;4,6;"tile_11_15";2;0,461235229101014;1,30243646506753
44,0022673;23,12338902;-10,808;2950;35,7;23,64;13,59;17,1;42,1;4,9;"tile_11_15";2;0,442115971946147;1,0461886169421
45,12458234;19,20513126;-12,427;2951;39;0,81;0;0;0;0;"tile_11_15";3;-2,06839667809245;-0,20014186661998
43,90381862;29,24451074;-8,565;2952;10;0,16;0;0;0;0;"tile_11_16";2;-0,00975699999999868;-1,22610078084286e-05
41,56073986;64,54105012;0;2953;8;NA;NA;NA;NA;NA;"tile_10_18";NA;NA;NA
40,39904535;65,15143198;4,993;2954;8;3,23;0;0;0;0;"tile_10_18";3;0,587789760818275;0,00954320809927622
44,3173031;69,67768496;4,15;2955;19,84;22,06;19,86;22,9;48;5,8;"tile_11_18";3;0,513891639188202;0,350469538789456
45,28210024;73,83221957;5,873;2956;30;30,46;27,86;33,9;54,7;7;"tile_11_18";3;0,482533961765511;1,03893930113451
47,32983294;74,58042959;4,919;2957;28,38;21,26;0;0;0;0;"tile_11_18";3;0,463393049303924;0,623199991970706
49,35787589;82,61145585;5,816;2958;30;26,02;0;0;0;0;"tile_11_18";3;0,472009606289674;0,868141506113113
53,5297136;-252,3873508;-108,886;2959;18;6,88;2,58;12,6;5,7;4,6;"tile_11_2";1;0,400718022949252;0,0701555777944703
55,87279236;-256,3252983;0;2960;27,5;NA;NA;NA;NA;NA;"tile_11_1";NA;NA;NA
56,08937947;-251,6785203;0;2961;8,58;NA;NA;NA;NA;NA;"tile_11_2";NA;NA;NA
56,22720764;-251,8951074;0;2962;9,28;NA;NA;NA;NA;NA;"tile_11_2";NA;NA;NA
58,47183771;-251,3044153;-103,536;2963;12;20,06;0;0;0;0;"tile_11_2";2;0,556313482101809;0,126212650524676
58,47183771;-253,1552506;-104,938;2964;13,68;12,23;0;0;0;0;"tile_11_2";1;0,524790176184351;0,0943352988982228
55,51837709;-249,0227924;-104,681;2965;20,2;16,27;12,17;30,8;54,6;6,9;"tile_11_2";1;0,488688785237021;0,254807698887898
54,02195704;-247,8020286;-104,844;2966;29,38;17,46;0;0;0;0;"tile_11_2";1;0,439651699558792;0,520410990726783
53,74630072;-247,4869928;-105,498;2967;8;2,5;0;0;0;0;"tile_11_2";1;0,596750047505581;0,00749898226109158
55,38054893;-244,553222;-101,571;2968;40,72;25,51;21,61;31,4;78,1;6,7;"tile_11_2";1;0,431979337736974;1,43508905740765
51,30477327;-241,8360382;-103,179;2969;25,62;20,98;0;0;0;0;"tile_11_2";1;0,476273745011478;0,515122188707584
54,80954654;-240,026969;-99,239;2970;35;20,02;0;0;0;0;"tile_11_2";1;0,42926659199463;0,826831728475891
52,86026253;-237,5066826;-99,679;2971;24,98;21,18;17,08;18,1;37,4;5,3;"tile_11_2";1;0,480500067177345;0,498762918956839
55,97124105;-238,077685;-97,377;2972;24,44;29,44;26,24;47,9;100,8;8,3;"tile_11_2";1;0,505524394116905;0,698187722434393
53,33281623;-233,4505967;0;2973;8;NA;NA;NA;NA;NA;"tile_11_3";NA;NA;NA
51,26539379;-230,7924821;-96,701;2974;35;26,91;0;0;0;0;"tile_11_3";1;0,455015339451452;1,17805537639833
53,49033413;-230,5585919;-94,959;2975;8,72;6,13;0;0;0;0;"tile_11_3";1;0,564371757593639;0,0206608696778426
55,8924821;-228,077685;-92,04;2976;8;2,11;0;0;0;0;"tile_11_3";1;0,604078018121695;0,00640686160781485
49,92649165;-225,1832936;-95,086;2977;70,08;25,72;0;0;0;0;"tile_11_3";1;0,369002943221661;3,66082410224758
56,01062053;-183,7853222;-74,256;2978;21,96;20,77;12,37;13,8;31,6;4,5;"tile_11_5";2;0,496502110412836;0,390581931081232
56,28627685;-184,0019093;-73,605;2979;6;23,95;0;0;0;0;"tile_11_5";1;0,54764037959619;0,0370845798216273
52,07267303;-158,3927208;-69,283;2980;32,96;28,87;20,57;30,4;74,3;6,6;"tile_11_6";1;0,467489716666987;1,15155088510615
51,40322196;-132,1116945;-60,12;2981;35,88;28,66;25,81;25,9;73,3;6;"tile_11_8";1;0,456533780383741;1,32295128984511
52,46646778;-108,5108592;0;2982;8;NA;NA;NA;NA;NA;"tile_11_9";NA;NA;NA
55,40023866;-94,21849642;-46,278;2983;39,42;29,12;19,67;26,8;50;6,2;"tile_11_10";2;0,446222478045527;1,58586398203624
55,24272076;-94,57291169;-46,213;2984;18;17,65;7,9;8,2;9,5;3,6;"tile_11_10";2;0,511604219888005;0,229780790578578
58,74749403;-95,59677804;-46,736;2985;20;0,02;0;0;0;0;"tile_11_10";2;-69,7908249255008;-0,0438508685747849
53,82505967;-89,14093079;-44,146;2986;45;25,25;15,6;13,9;33;5;"tile_11_10";2;0,418861410368979;1,68207998074578
52,74212411;-88,33365155;-43,443;2987;27,78;24,91;16,11;9,1;18,4;3,9;"tile_11_10";2;0,478734951268592;0,722808460120675
50,43842482;-85,59677804;-41,131;2988;31,96;29,23;23,63;23,2;63,2;5,8;"tile_11_10";2;0,472123553474724;1,10710268801366
51,87577566;-81,97386635;-41,316;2989;31,96;29,16;21,76;28,4;89,6;7;"tile_11_10";2;0,471964518132148;1,10407936296943
57,25107399;-83,35214797;-43,748;2990;37,76;27,68;14,53;17,1;24,3;4,8;"tile_11_10";2;0,447729691556369;1,38782860402699
58,94439141;-85,91181384;-45,082;2991;48,2;28,28;22,13;26,5;55,5;6,4;"tile_11_10";2;0,420050909020522;2,16753087219454
54,21885442;-79,18031026;-41,716;2992;38,74;32,29;20,24;26,9;61,2;6,3;"tile_11_10";2;0,455376255695065;1,73319545284673
58,5702864;-79,33782816;-43,33;2993;27,3;28,14;14,74;19;38,1;5,3;"tile_11_10";2;0,489216642252999;0,805824543931318
58,23556086;-79,06217184;-43,248;2994;8;24,64;0;0;0;0;"tile_11_10";1;0,561126392148438;0,0694978316548013
55,99093079;-75,61646778;-41,749;2995;18,06;25,92;13,32;12,5;21,8;4,3;"tile_11_11";2;0,533848406707134;0,354469050073082
58,01897375;-74,73042959;-42,326;2996;16,52;10,36;0;0;0;0;"tile_11_11";2;0,478614559419587;0,106280999115546
57,27076372;-70,16479714;-40,834;2997;30,34;27,7;14,3;20,7;33,5;5,5;"tile_11_11";2;0,474976020016312;0,951201414430607
57,58579952;-56,2071599;-37,47;2998;51,8;31,15;27,1;37,8;105,4;7,2;"tile_11_11";2;0,419060456417678;2,75095909981107
52,15143198;-35,77398568;-29,878;2999;42,78;31,43;0;0;0;0;"tile_11_13";2;0,441861224981222;1,9961892620034
52,26957041;-35,99057279;-30,103;3000;10;0,63;0;0;0;0;"tile_11_12";2;0,417868396825397;0,00206761634987357
56,75883055;-26,69940334;-29,77;3001;33,68;29;23,9;24;57,1;5,9;"tile_11_13";2;0,465131836259941;1,20173334260588
53,78568019;3,182458234;-20,94;3002;8;21,34;9,04;5,5;8,3;2,8;"tile_11_14";2;0,561748435134447;0,0602568107424597
57,17231504;50,3274463;-9,394;3003;31,68;27,53;21,38;22,3;40,4;5,6;"tile_11_17";3;0,469134615247147;1,01803783168543
51,95453461;68,77434368;-0,296;3004;29,54;25,31;15,46;15,2;32,8;4,7;"tile_11_18";3;0,471971600839322;0,818688850361521
59,22004773;64,52136038;-6,694;3005;6;3,51;0;0;0;0;"tile_11_18";3;0,649071752569721;0,00644157707745164
54,7898568;69,99272076;-1,532;3006;38,5;27,58;17,18;14,1;30,6;4,6;"tile_11_18";3;0,445076711903268;1,42902712751465
51,20632458;90,8;0;3007;10;NA;NA;NA;NA;NA;"tile_11_19";NA;NA;NA
53,33281623;92,27673031;7,334;3008;10;28,28;0;0;0;0;"tile_11_19";3;0,560200001414427;0,124426358775208
57,21169451;89,89427208;3,14;3009;32,62;22,91;12,26;15,1;32,4;4,6;"tile_11_19";3;0,451159391559468;0,863799376539642
58,55059666;97,27792363;0;3010;10;NA;NA;NA;NA;NA;"tile_11_19";NA;NA;NA
64,33699284;-264,3957041;-110,057;3011;9;6,83;0;0;0;0;"tile_12_1";1;0,561019535915453;0,0243766256819383
63,64785203;-264,0019093;-109,805;3012;9;2,29;0;0;0;0;"tile_11_1";1;0,55901674888475;0,00814395195149241
64,21885442;-263,4112172;-109,062;3013;9;7,11;4,91;5,7;10,1;3,1;"tile_12_1";1;0,561059319401022;0,025377759744609
65,75465394;-262,7417661;-107,733;3014;6,98;5,1;0;0;0;0;"tile_12_1";1;0,593759707329209;0,0115872833104625
67,68424821;-259,1803103;-104,966;3015;10;24,75;22,35;32,9;66,5;6,8;"tile_12_1";1;0,559737464646465;0,108805152237724
64,41575179;-257,0144391;-104,571;3016;26,48;18,34;0;0;0;0;"tile_12_1";1;0,459715672816623;0,464316892701964
61,02911695;-256,5615752;-105,563;3017;27,98;19,56;0;0;0;0;"tile_11_1";1;0,45792590057252;0,550743474771467
59,80835322;-254,2775656;-104,893;3018;36,22;20,37;15,12;41;84,3;7,6;"tile_11_2";1;0,42640201733692;0,894946456936521
63,6872315;-254,2578759;-102,863;3019;10;9,2;0;0;0;0;"tile_11_2";1;0,553474304347826;0,0399921885952666
63,82505967;-254,3169451;0;3020;8;NA;NA;NA;NA;NA;"tile_11_2";NA;NA;NA
63,60847255;-251,2256563;-100,86;3021;6;7,92;0;0;0;0;"tile_11_2";1;0,582894255375557;0,0130529098612978
62,64367542;-258,5896181;-106,142;3022;16;21,09;16,09;19,9;25,1;5,6;"tile_11_1";1;0,536555004261291;0,227520574756374
63,03747017;-258,7668258;-105,748;3023;11;7,65;0;0;0;0;"tile_11_1";1;0,537347201686627;0,039065346289153
62,86026253;-259,0621718;-106,205;3024;16;17,81;0;0;0;0;"tile_11_1";1;0,52735226122451;0,18884025521189
62,64367542;-258,9046539;-106,305;3025;14;0,39;0;0;0;0;"tile_11_1";1;-1,46784435442392;-0,00881232623634095
62,50584726;-258,7865155;-106,393;3026;10;4,05;0;0;0;0;"tile_11_1";1;0,540798061728395;0,0172020430802404
63,13591885;-258,9834129;-105,947;3027;8;18,72;0;0;0;0;"tile_11_1";1;0,562398478915838;0,052920000199934
63,01778043;-250,5585919;-100,65;3028;5;11,78;0;0;0;0;"tile_11_2";1;0,559288241568872;0,0129363235553835
61,58042959;-238,5896181;-95,531;3029;35,3;25,85;18,55;12,1;20,6;4,4;"tile_11_2";1;0,450872120780658;1,14065214511117
62,87995227;-224,1791169;-87,801;3030;45,22;27,97;0;0;0;0;"tile_11_3";1;0,426726413846211;1,91687145319472
69,41694511;-227,8414081;-88,055;3031;31,82;27,04;17,79;30,2;48,1;6,4;"tile_12_3";1;0,467310210843502;1,00485220496188
66,24689737;-208,6093079;-79,886;3032;29,96;25,33;16,33;20,9;38;5,4;"tile_12_4";1;0,470214335326248;0,839662107072684
66,18782816;-119,2984487;-56,306;3033;30;26,78;17,33;14,1;23,7;5;"tile_12_8";2;0,474058622796576;0,897377164720379
66,40441527;-113,3915274;-55,277;3034;18;29,1;0;0;0;0;"tile_12_9";1;0,539475872563431;0,399484475479046
68,39307876;-111,0878282;-55,139;3035;37,7;30,03;18,03;22;36,1;6,1;"tile_12_9";2;0,453780512317977;1,52115600098893
61,69856802;-98,98341289;-49,469;3036;39,88;26,19;16,24;26,1;49,2;6,2;"tile_11_9";2;0,43670836195026;1,42865441225336
64,41575179;-93,19463007;-49,172;3037;35,58;24,34;8,24;17;19,8;5;"tile_12_10";2;0,445014388768617;1,07695212150713
60,87159905;-91,87541766;-46,55;3038;45,26;28,46;27,26;42,6;90,4;8;"tile_11_10";2;0,427973276052736;1,95961397310434
60,4778043;-83,58842482;-45,201;3039;32,94;27,06;12,86;23,1;43,6;5,8;"tile_11_10";2;0,463017078578941;1,06773105343432
60,83221957;-83,56873508;-45,243;3040;8;3,82;0;0;0;0;"tile_11_10";2;0,583050313474168;0,0111953906260282
65,38054893;-82,09200477;-45,817;3041;30;25,62;9,82;7,1;11,5;3,5;"tile_12_10";2;0,470882348348616;0,852754317372446
65,59713604;-79,16062053;-45,457;3042;32,36;23,26;9,76;13,2;25,4;4,5;"tile_12_10";2;0,453490192938209;0,867530030290753
62,13174224;-77,36885442;-43,88;3043;25,48;26,96;16,56;14,8;35,9;5,1;"tile_11_10";2;0,49511905115556;0,68064123143534
61,65918854;-75,73460621;-43,7;3044;30,1;23,39;10,24;22,3;36,4;5,7;"tile_11_11";2;0,463453264518251;0,77136342056338
59,67052506;-72,74176611;-42,409;3045;30,22;29,21;16,26;21,8;53,4;5,6;"tile_11_11";2;0,478991539165107;1,00354811729497
64,27792363;-70,65704057;-43,755;3046;32,52;29,59;16,14;26,6;51,8;6,6;"tile_12_11";2;0,470794688099913;1,1570908904819
63,07684964;-66,049642;-42,448;3047;34,82;28,84;20,24;34,2;82,7;7,1;"tile_11_11";2;0,460655596210719;1,26508300782199
67,92052506;-64,45477327;-44,013;3048;41;31,77;22,97;27,1;43,5;6,4;"tile_12_11";2;0,447597861390723;1,8774259327417
66,54224344;-62,0526253;-43,075;3049;31,54;29,96;18,16;26,7;48,2;6,1;"tile_12_11";2;0,475359995810048;1,11269900325325
61,06849642;-51,83603819;-38,453;3050;35,88;25,76;13,91;24,5;46,1;5,8;"tile_11_12";2;0,448547504397512;1,16828568014886
59,5326969;-59,25906921;-39,283;3051;17;24,16;0;0;0;0;"tile_11_11";2;0,536859274605181;0,294404954434475
62,26957041;-60,36169451;-39,982;3052;13,46;18,71;4,21;2,8;2,8;2,2;"tile_11_11";2;0,547481947530917;0,145755043743087
59,6902148;-31,00906921;-32,393;3053;40,68;30,48;28,88;20,8;46,8;5,6;"tile_11_13";2;0,445690858243758;1,76563308716702
68,45214797;-28,76682578;-35,066;3054;32,76;28,12;11,17;17,5;22,7;5,5;"tile_12_13";2;0,466432338831695;1,10555826925487
64,41575179;-26,28591885;-32,997;3055;12,56;16,84;10,09;5,8;5,8;2,9;"tile_12_13";2;0,548942778256531;0,114535027207043
65,79403341;-24,76980907;-32,525;3056;7;2,4;0;0;0;0;"tile_12_13";2;0,645339025549198;0,00596053348471606
68,76718377;-28,7274463;-35,226;3057;6;2,46;0;0;0;0;"tile_12_13";2;0,699800147631449;0,00486745022415495
63,29343675;-16,26622912;-29,512;3058;19,76;19,13;15,68;13;33;4,3;"tile_11_13";2;0,504747584179684;0,296109936319466
63,51002387;-12,19045346;-27,436;3059;32,58;27,89;23,89;28,3;57,2;6,7;"tile_11_14";2;0,466544545939861;1,0847600247412
62,01360382;-10,67673031;-27,463;3060;43,7;28,07;25,17;36;70,7;7,3;"tile_11_14";2;0,431084047240259;1,81491846644441
64,51420048;10,6424821;-23,076;3061;25;24,24;16,99;9,1;18,7;3,8;"tile_12_15";2;0,49046451728592;0,583593045598286
59,65083532;80,52434368;-1,117;3062;28;4,32;0;0;0;0;"tile_11_18";3;0,131138925928055;0,0348836012267901
62,46646778;93,49749403;0,35;3063;37,64;19,95;8,55;9,2;13,1;3,7;"tile_11_19";3;0,419144465248583;0,930455798330907
60,77315036;93,53687351;2,065;3064;28;21,34;8,94;14,9;23;4,9;"tile_11_19";3;0,465549763873043;0,611739424028327
63,78568019;97,37637232;0,345;3065;40;26,19;17,74;19;40,1;5,2;"tile_11_19";3;0,436338182447262;1,4360467574916
66,66038186;97,12040573;-1,769;3066;17,68;14,01;0;0;0;0;"tile_12_19";3;0,496031702068796;0,170609013480917
60,97004773;98,91217184;2,242;3067;20;24,15;0;0;0;0;"tile_11_19";3;0,518399712180432;0,3933070756693
72,17112172;-230,2632458;-89,313;3068;43,66;25,63;0;0;0;0;"tile_12_3";2;0,423821747886965;1,62625703591401
73,31312649;-229,6331742;-89,16;3069;33,82;26,55;9,4;9,1;5,1;5,6;"tile_12_3";1;0,45830448399244;1,09308949264573
72,68305489;-225,222673;-86,674;3070;22,26;25,25;0;0;0;0;"tile_12_3";2;0,507918512856917;0,499109258712166
79,02315036;-228,0973747;-89,628;3071;25,24;25,97;15,52;17,1;31,8;4,8;"tile_12_3";1;0,493899254844553;0,641769248200753
75,61682578;-220,9303103;-85,599;3072;24,6;25,32;16,12;14;32,5;4,4;"tile_12_3";1;0,49549547736744;0,596298190884261
69,78866348;-220,7357995;-84,359;3073;29,14;30,24;12,94;9,1;15;4,2;"tile_12_3";2;0,485647826589329;0,979427316735789
71,18663484;-215,7149165;-82,231;3074;34,8;28,29;12,89;30;37;6,6;"tile_12_4";2;0,459372113522218;1,23607819191765
78,98377088;-217,2113365;-85,868;3075;18,12;22,38;9,43;13,8;27,3;4,3;"tile_12_3";1;0,525798762936803;0,303449139463198
78,90501193;-211,0878282;-83,421;3076;20;24,94;18,54;28,2;81,3;6,4;"tile_12_4";1;0,520245643865752;0,407619333271986
79,22004773;-211,0878282;-83,57;3077;18;22,52;16,07;13,8;31,6;4,6;"tile_12_4";2;0,526922527931329;0,301960436470742
73,35250597;-185,3801909;-74,897;3078;45;28,45;15,75;24,9;45,6;6;"tile_12_5";2;0,428629750014894;1,93945403185557
76,89665871;-120,1451074;-60,404;3079;30,72;25,88;0;0;0;0;"tile_12_8";1;0,468590830615367;0,898856497557802
78,55059666;-117,2704057;-60,958;3080;23,36;19,12;9,47;6,1;10,1;3,1;"tile_12_8";2;0,481422212559031;0,394502328298615
78,90501193;-117,3294749;-61,019;3081;15;7,54;0;0;0;0;"tile_12_8";2;0,463242670636122;0,0617237497832859
76,50286396;-109,2787589;-57,545;3082;38,02;31,44;21,34;42,7;92,2;7,8;"tile_12_9";2;0,455863545544088;1,62716467654852
74,80954654;-97,66420048;-53,813;3083;46,08;28,73;19,63;20,2;40,1;5,3;"tile_12_9";2;0,426576237943295;2,04384100476993
76,26658711;-78,58961814;-50,315;3084;34,86;28,11;11,66;20,5;39,2;5,4;"tile_12_10";2;0,458704513478013;1,23066119288545
77,95990453;-71,1075179;-49,337;3085;34,44;30,48;17,03;22,7;40,7;5,8;"tile_12_11";2;0,465736447535685;1,32242592867042
72,26957041;-61,2650358;-45,47;3086;23,92;26,51;13,21;19,1;36;5,4;"tile_12_11";2;0,501962579986479;0,597989147787167
76,24689737;-57,80202864;-45,718;3087;36,62;30,27;20,22;29,9;57,4;6,5;"tile_12_11";2;0,457835732136177;1,45964978202247
78,15680191;-55,63615752;-45,681;3088;8;6,42;0;0;0;0;"tile_12_12";2;0,572542398907451;0,0184761949812064
73,45095465;-54,21849642;-43,74;3089;44,34;24,69;19,44;26,6;53,5;6,3;"tile_12_12";2;0,418697988187927;1,59625850045693
72,32863962;-52,3676611;-42,793;3090;36,12;31,04;27,04;27,1;47,1;6,5;"tile_12_12";2;0,461169800429987;1,4667899888294
77,25107399;-45,02577566;-42,471;3091;20,1;18,37;0;0;0;0;"tile_12_12";2;0,499368536110821;0,291079974125898
78,0977327;-43,07649165;-41,866;3092;22,46;23,18;0;0;0;0;"tile_12_12";2;0,501279186187697;0,460365202520594
79,23973747;-46,56157518;-43,469;3093;17,82;3,88;0;0;0;0;"tile_12_12";2;0,26475812125719;0,0256204230719
72,64367542;-27,40823389;-35,766;3094;8;1,64;0;0;0;0;"tile_12_13";2;0,617540127993386;0,00509071620514802
69,59176611;-16,62064439;-31,654;3095;22,62;23,73;16,48;5,6;5,1;3;"tile_12_13";2;0,501932052045043;0,478649655000272
79,47601432;6,667541766;-30,25;3096;40,2;29,14;17,74;34,4;59;7;"tile_12_15";2;0,443910444676832;1,64182512919839
75,75465394;91,01658711;-9,492;3097;25;21,89;7,74;10,5;13,9;3,9;"tile_12_19";3;0,482979166363893;0,518972156271697
76,97541766;96,62816229;-6,982;3098;34,12;18,89;17,19;18,5;48,8;5,1;"tile_12_19";3;0,426762811385984;0,737100068819235
75,95155131;98,34116945;-6,864;3099;18,72;20,1;10,1;14,9;29,9;5,6;"tile_12_19";3;0,51528529479018;0,285065970141221
71,83639618;98,93186158;-3,46;3100;30;21,62;0;0;0;0;"tile_12_19";3;0,457315626967333;0,698882429965782
70,77315036;93,08400955;-5,434;3101;30,5;25,34;15,89;11,6;29,4;4,1;"tile_12_19";3;0,467948475620877;0,866351651217697
86,26658711;-256,128401;-105,8;3102;25;20,16;0;0;0;0;"tile_13_1";1;0,476353455286863;0,471400182427016
87,86145585;-250,1647971;-102,689;3103;6;13,76;0;0;0;0;"tile_13_2";1;0,560539327218012;0,0218080535024908
84,67171838;-241,9935561;-97,393;3104;30;26,99;20,59;36,4;55,9;7,6;"tile_13_2";1;0,474604450490898;0,905455438809229
86,81789976;-242,8205251;-98,721;3105;35,02;27,82;17,47;26,7;28,4;6,3;"tile_13_2";2;0,457391883360184;1,22565359695527
80,87159905;-236,9750597;-93,154;3106;39,66;27,67;17,47;24,9;45,5;6,2;"tile_12_2";1;0,441696095436233;1,50982989545137
84,73078759;-231,6391408;-91,626;3107;36,74;28,82;20,12;18,7;32,3;5,5;"tile_13_3";1;0,454030244617716;1,38722512352308
87,21169451;-236,2071599;-95,369;3108;34,76;27,24;19,39;23,1;41,8;6,5;"tile_13_2";1;0,456778445881306;1,18076133319745
82,42708831;-228,1367542;-90,15;3109;30;25,9;10,4;7,5;13,1;3,4;"tile_12_3";1;0,471675084879057;0,863525349490913
86,14844869;-227,7429594;-89,477;3110;29,66;24,16;20,76;28,9;59,6;6,5;"tile_13_3";1;0,467937267230352;0,781118167954101
89,25942721;-228,7865155;-92,851;3111;35,48;28,75;18,15;36,4;64;7;"tile_13_3";2;0,458130787273471;1,30222020920481
83,41157518;-224,5335322;-89,527;3112;25;29,2;19,1;32,1;70,6;6,6;"tile_12_3";1;0,502308257961357;0,719984369453554
81,12756563;-229,0621718;-90,945;3113;10,28;8,55;0;0;0;0;"tile_12_3";1;0,550187721350528;0,0390438934874382
79,67052506;-224,7304296;-88,04;3114;29;22,82;0;0;0;0;"tile_12_3";2;0,466386805860258;0,702987775402909
83,82505967;-224,4153938;-89,702;3115;28;6,66;0;0;0;0;"tile_12_3";2;0,2784572710589;0,114192803656614
83,76599045;-211,4422434;-85,154;3116;26,74;25,98;0;0;0;0;"tile_12_4";1;0,486584925698268;0,709921754034214
85,7349642;-213,4505967;-86,959;3117;32,18;27,52;14,87;19,1;28,1;5,5;"tile_13_4";2;0,467148274211072;1,04559895186617
87,17231504;-216,5615752;-88,663;3118;24,92;25,96;0;0;0;0;"tile_13_3";1;0,49548981389755;0,627372352979641
80,83221957;-208,373031;-84,425;3119;29,32;29,82;0;0;0;0;"tile_12_4";1;0,484028862697029;0,974533363347846
83,88412888;-208,3927208;-85,483;3120;26,08;22,28;14,78;28,4;79,6;6,4;"tile_12_4";2;0,478664363271721;0,569706713535335
83,80536993;-202,6433174;-84,487;3121;25,94;30,48;17,73;27,5;54,3;6,2;"tile_12_4";2;0,500289510198852;0,805872218905876
88,0977327;-204,4941527;-86,959;3122;32,36;27,91;16,11;14,3;26,7;5;"tile_13_4";2;0,467439137745683;1,07298046692625
88,37338902;-201,1665871;-86,389;3123;41,64;34,93;23,63;24,4;68,4;5,9;"tile_13_4";2;0,451871536419323;2,14943786122643
83,8447494;-154,2775656;-72,89;3124;27,88;3,26;0;0;0;0;"tile_12_7";2;-0,00348023395584052;-0,000692630258378851
81,99391408;-150,4601432;-70,573;3125;30;29,74;21,44;14,5;30,5;4,6;"tile_12_7";2;0,48104078452048;1,01124236140131
82,32863962;-150,401074;-70,928;3126;24;28,3;0;0;0;0;"tile_12_7";1;0,505466471711925;0,647129434217784
87,58579952;-145,2817422;-72,607;3127;36,34;28,55;10,25;6,1;5,5;3,2;"tile_13_7";2;0,454697860360447;1,34644541097036
82,97840095;-134,0019093;-66,905;3128;25,88;26,28;0;0;0;0;"tile_12_8";1;0,491505850735399;0,679473428941327
87,60548926;-133,8247017;-69,145;3129;39,7;30,23;14,78;18,8;21,5;5,6;"tile_13_8";2;0,448027771247249;1,67654022124242
84,80954654;-138,5699284;-69,011;3130;38,46;28,19;17,89;24,9;49,6;6;"tile_13_7";2;0,446840755172367;1,46337723330303
87,1526253;-137,9398568;-69,995;3131;28;29,78;14,03;13,3;19,8;4,7;"tile_13_7";2;0,489605701461864;0,89779483792051
82,17112172;-129,7119332;-65,075;3132;41,62;24,51;17,91;33,3;62,4;7,1;"tile_12_8";2;0,425858846194159;1,42004797697135
84,35668258;-127,250716;-66,16;3133;33,72;29,83;17,08;16;23,1;4,9;"tile_13_8";2;0,466887998386049;1,24374393776493
85,97124105;-125,9118138;-66,616;3134;31,76;29,68;19,23;19,9;40,5;5,3;"tile_13_8";2;0,47389945767545;1,11429704080668
87,44797136;-124,1988067;-67,001;3135;32,3;20,3;8,65;8,5;14,2;3,7;"tile_13_8";2;0,441535375316578;0,73444024774929
87,56610979;-129,2590692;-68,419;3136;45,9;27,24;14,09;20,5;34,7;5,6;"tile_13_8";2;0,422839830419482;1,905891818134
81,10787589;-123,6868735;-63,041;3137;17,1;17,49;4,79;5;6;2,7;"tile_12_8";2;0,517815921247441;0,207992325735131
81,46229117;-119,6922434;-62,872;3138;40,84;31,31;22,71;37,1;88,6;8,4;"tile_12_8";2;0,447075034220493;1,83368543029665
82,91933174;-115,5573986;-62,406;3139;39,58;29,41;0;0;0;0;"tile_12_9";1;0,446447039922146;1,61549803246537
86,2075179;-115,301432;-64,925;3140;44,22;33,03;21,28;27;52,5;6,2;"tile_13_9";2;0,441342456307979;2,23878113820136
81,18663484;-113,9034606;-61,323;3141;28,58;27,97;16,82;28,7;58,6;6,3;"tile_12_9";2;0,483107000080531;0,86686232228621
